ID_cliente,Sector,Cantidad_Entradas
CLT-06349,B,1
CLT-06350,A,1
CLT-06351,C,1
CLT-06352,E,1
CLT-06353,B,2
CLT-06354,D,2
CLT-06355,E,2
CLT-06356,D,1
CLT-06357,A,2
CLT-06358,A,3
CLT-06359,E,1
CLT-06360,D,4
CLT-06361,D,3
CLT-06362,E,5
CLT-06363,D,2
CLT-06364,A,1
CLT-06365,A,2
CLT-06366,E,1
CLT-06367,C,2
CLT-06368,C,2
CLT-06369,B,4
CLT-06370,A,2
CLT-06371,C,5
CLT-06372,D,2
CLT-06373,C,4
CLT-06374,E,4
CLT-06375,A,5
CLT-06376,B,1
CLT-06377,A,4
CLT-06378,A,4
CLT-06379,C,1
CLT-06380,D,4
CLT-06381,C,2
CLT-06382,B,1
CLT-06383,A,4
CLT-06384,B,1
CLT-06385,C,2
CLT-06386,A,4
CLT-06387,E,1
CLT-06388,D,5
CLT-06389,C,4
CLT-06390,E,1
CLT-06391,C,2
CLT-06392,D,4
CLT-06393,E,3
CLT-06394,E,2
CLT-06395,B,3
CLT-06396,C,3
CLT-06397,D,3
CLT-06398,A,2
CLT-06399,E,5
CLT-06400,E,2
CLT-06401,C,2
CLT-06402,D,1
CLT-06403,D,4
CLT-06404,C,5
CLT-06405,B,1
CLT-06406,B,1
CLT-06407,D,4
CLT-06408,D,4
CLT-06409,D,1
CLT-06410,E,2
CLT-06411,D,3
CLT-06412,E,4
CLT-06413,D,3
CLT-06414,A,3
CLT-06415,B,1
CLT-06416,D,2
CLT-06417,C,4
CLT-06418,A,3
CLT-06419,A,2
CLT-06420,D,5
CLT-06421,D,4
CLT-06422,A,4
CLT-06423,C,2
CLT-06424,C,2
CLT-06425,D,5
CLT-06426,B,1
CLT-06427,D,2
CLT-06428,A,3
CLT-06429,C,4
CLT-06430,A,4
CLT-06431,D,4
CLT-06432,D,1
CLT-06433,A,2
CLT-06434,B,4
CLT-06435,A,4
CLT-06436,A,5
CLT-06437,E,2
CLT-06438,B,3
CLT-06439,D,5
CLT-06440,D,3
CLT-06441,A,1
CLT-06442,E,4
CLT-06443,C,2
CLT-06444,B,1
CLT-06445,D,5
CLT-06446,C,2
CLT-06447,B,2
CLT-06448,E,3
CLT-06449,B,3
CLT-06450,A,2
CLT-06451,C,1
CLT-06452,A,4
CLT-06453,D,3
CLT-06454,D,1
CLT-06455,D,2
CLT-06456,D,5
CLT-06457,C,1
CLT-06458,A,2
CLT-06459,B,5
CLT-06460,C,1
CLT-06461,D,2
CLT-06462,E,2
CLT-06463,A,2
CLT-06464,E,1
CLT-06465,B,3
CLT-06466,D,5
CLT-06467,D,5
CLT-06468,A,1
CLT-06469,E,3
CLT-06470,E,4
CLT-06471,A,2
CLT-06472,E,5
CLT-06473,A,3
CLT-06474,A,5
CLT-06475,B,1
CLT-06476,E,2
CLT-06477,A,3
CLT-06478,E,4
CLT-06479,B,2
CLT-06480,A,2
CLT-06481,A,2
CLT-06482,B,3
CLT-06483,A,2
CLT-06484,E,3
CLT-06485,B,4
CLT-06486,A,4
CLT-06487,D,5
CLT-06488,E,4
CLT-06489,D,1
CLT-06490,A,4
CLT-06491,C,4
CLT-06492,A,2
CLT-06493,E,3
CLT-06494,E,1
CLT-06495,D,2
CLT-06496,E,5
CLT-06497,C,1
CLT-06498,C,4
CLT-06499,E,3
CLT-06500,B,4
CLT-06501,B,1
CLT-06502,C,3
CLT-06503,A,1
CLT-06504,B,1
CLT-06505,A,1
CLT-06506,D,2
CLT-06507,A,4
CLT-06508,B,5
CLT-06509,D,5
CLT-06510,A,5
CLT-06511,A,2
CLT-06512,C,2
CLT-06513,B,5
CLT-06514,B,2
CLT-06515,B,2
CLT-06516,D,5
CLT-06517,E,1
CLT-06518,A,2
CLT-06519,B,2
CLT-06520,B,5
CLT-06521,C,2
CLT-06522,D,4
CLT-06523,E,1
CLT-06524,E,2
CLT-06525,B,3
CLT-06526,D,2
CLT-06527,B,2
CLT-06528,C,4
CLT-06529,B,1
CLT-06530,E,3
CLT-06531,D,3
CLT-06532,D,2
CLT-06533,A,4
CLT-06534,B,4
CLT-06535,B,2
CLT-06536,A,5
CLT-06537,E,1
CLT-06538,A,5
CLT-06539,A,1
CLT-06540,E,2
CLT-06541,D,2
CLT-06542,B,5
CLT-06543,D,2
CLT-06544,C,4
CLT-06545,A,5
CLT-06546,A,1
CLT-06547,D,2
CLT-06548,D,2
CLT-06549,B,3
CLT-06550,B,5
CLT-06551,E,2
CLT-06552,A,1
CLT-06553,E,1
CLT-06554,C,4
CLT-06555,C,5
CLT-06556,B,4
CLT-06557,D,3
CLT-06558,B,3
CLT-06559,E,2
CLT-06560,A,3
CLT-06561,E,1
CLT-06562,A,1
CLT-06563,B,2
CLT-06564,D,4
CLT-06565,C,3
CLT-06566,A,4
CLT-06567,C,2
CLT-06568,A,2
CLT-06569,A,1
CLT-06570,D,3
CLT-06571,A,5
CLT-06572,E,5
CLT-06573,A,3
CLT-06574,E,1
CLT-06575,B,3
CLT-06576,E,5
CLT-06577,E,5
CLT-06578,A,4
CLT-06579,E,4
CLT-06580,A,1
CLT-06581,B,1
CLT-06582,A,1
CLT-06583,A,4
CLT-06584,C,2
CLT-06585,A,1
CLT-06586,A,3
CLT-06587,B,4
CLT-06588,B,2
CLT-06589,C,2
CLT-06590,B,1
CLT-06591,E,5
CLT-06592,B,3
CLT-06593,C,5
CLT-06594,D,3
CLT-06595,D,5
CLT-06596,D,3
CLT-06597,D,2
CLT-06598,E,4
CLT-06599,B,1
CLT-06600,D,1
CLT-06601,D,5
CLT-06602,B,1
CLT-06603,B,4
CLT-06604,D,1
CLT-06605,B,4
CLT-06606,C,5
CLT-06607,D,4
CLT-06608,A,5
CLT-06609,C,1
CLT-06610,C,2
CLT-06611,C,1
CLT-06612,E,1
CLT-06613,D,1
CLT-06614,D,2
CLT-06615,E,5
CLT-06616,B,5
CLT-06617,D,5
CLT-06618,E,1
CLT-06619,C,4
CLT-06620,C,3
CLT-06621,D,4
CLT-06622,A,4
CLT-06623,D,1
CLT-06624,B,2
CLT-06625,B,4
CLT-06626,B,4
CLT-06627,A,2
CLT-06628,E,2
CLT-06629,A,5
CLT-06630,A,1
CLT-06631,B,4
CLT-06632,B,3
CLT-06633,A,2
CLT-06634,C,5
CLT-06635,C,1
CLT-06636,D,1
CLT-06637,E,5
CLT-06638,E,4
CLT-06639,E,5
CLT-06640,B,4
CLT-06641,C,3
CLT-06642,E,3
CLT-06643,E,5
CLT-06644,A,5
CLT-06645,A,5
CLT-06646,D,5
CLT-06647,D,1
CLT-06648,B,1
CLT-06649,A,2
CLT-06650,C,5
CLT-06651,E,4
CLT-06652,B,3
CLT-06653,D,1
CLT-06654,C,3
CLT-06655,C,1
CLT-06656,A,3
CLT-06657,E,2
CLT-06658,E,3
CLT-06659,A,5
CLT-06660,B,1
CLT-06661,C,1
CLT-06662,D,4
CLT-06663,C,4
CLT-06664,E,5
CLT-06665,A,2
CLT-06666,B,4
CLT-06667,A,2
CLT-06668,C,3
CLT-06669,E,2
CLT-06670,B,4
CLT-06671,A,2
CLT-06672,A,5
CLT-06673,B,2
CLT-06674,B,5
CLT-06675,B,4
CLT-06676,E,2
CLT-06677,B,5
CLT-06678,B,1
CLT-06679,E,3
CLT-06680,C,2
CLT-06681,C,4
CLT-06682,A,1
CLT-06683,E,1
CLT-06684,C,1
CLT-06685,D,3
CLT-06686,E,2
CLT-06687,E,1
CLT-06688,B,3
CLT-06689,B,5
CLT-06690,A,4
CLT-06691,C,3
CLT-06692,D,2
CLT-06693,A,1
CLT-06694,E,2
CLT-06695,C,4
CLT-06696,D,1
CLT-06697,B,3
CLT-06698,E,2
CLT-06699,D,1
CLT-06700,E,5
CLT-06701,B,1
CLT-06702,D,3
CLT-06703,B,4
CLT-06704,D,3
CLT-06705,E,2
CLT-06706,E,2
CLT-06707,E,1
CLT-06708,A,2
CLT-06709,A,3
CLT-06710,D,1
CLT-06711,B,2
CLT-06712,C,4
CLT-06713,D,5
CLT-06714,B,1
CLT-06715,B,1
CLT-06716,A,4
CLT-06717,A,1
CLT-06718,A,5
CLT-06719,A,5
CLT-06720,B,3
CLT-06721,E,1
CLT-06722,B,2
CLT-06723,A,3
CLT-06724,A,4
CLT-06725,C,3
CLT-06726,A,2
CLT-06727,D,2
CLT-06728,A,4
CLT-06729,A,2
CLT-06730,A,2
CLT-06731,E,5
CLT-06732,E,1
CLT-06733,D,3
CLT-06734,A,1
CLT-06735,B,3
CLT-06736,E,4
CLT-06737,A,1
CLT-06738,B,1
CLT-06739,C,3
CLT-06740,C,1
CLT-06741,A,4
CLT-06742,B,3
CLT-06743,E,4
CLT-06744,C,4
CLT-06745,A,5
CLT-06746,D,1
CLT-06747,C,1
CLT-06748,B,3
CLT-06749,D,3
CLT-06750,A,5
CLT-06751,D,3
CLT-06752,D,1
CLT-06753,E,4
CLT-06754,B,4
CLT-06755,C,3
CLT-06756,C,1
CLT-06757,E,3
CLT-06758,E,4
CLT-06759,D,1
CLT-06760,A,2
CLT-06761,D,3
CLT-06762,E,3
CLT-06763,B,2
CLT-06764,C,2
CLT-06765,B,2
CLT-06766,B,1
CLT-06767,B,2
CLT-06768,B,4
CLT-06769,E,4
CLT-06770,D,3
CLT-06771,B,3
CLT-06772,C,1
CLT-06773,D,5
CLT-06774,D,1
CLT-06775,C,3
CLT-06776,D,4
CLT-06777,C,1
CLT-06778,B,3
CLT-06779,E,4
CLT-06780,B,2
CLT-06781,C,4
CLT-06782,E,1
CLT-06783,B,3
CLT-06784,E,5
CLT-06785,E,1
CLT-06786,E,1
CLT-06787,A,4
CLT-06788,C,3
CLT-06789,A,4
CLT-06790,C,5
CLT-06791,D,4
CLT-06792,E,5
CLT-06793,D,2
CLT-06794,B,4
CLT-06795,A,1
CLT-06796,D,4
CLT-06797,A,3
CLT-06798,A,4
CLT-06799,E,2
CLT-06800,C,3
CLT-06801,E,2
CLT-06802,E,2
CLT-06803,A,3
CLT-06804,D,4
CLT-06805,A,4
CLT-06806,C,1
CLT-06807,D,1
CLT-06808,E,4
CLT-06809,D,3
CLT-06810,A,2
CLT-06811,E,5
CLT-06812,D,2
CLT-06813,C,1
CLT-06814,C,2
CLT-06815,D,1
CLT-06816,A,5
CLT-06817,A,1
CLT-06818,D,1
CLT-06819,E,2
CLT-06820,D,3
CLT-06821,D,3
CLT-06822,B,1
CLT-06823,A,5
CLT-06824,B,4
CLT-06825,B,2
CLT-06826,B,4
CLT-06827,E,1
CLT-06828,E,1
CLT-06829,B,4
CLT-06830,A,1
CLT-06831,E,1
CLT-06832,E,5
CLT-06833,A,1
CLT-06834,D,3
CLT-06835,C,5
CLT-06836,B,3
CLT-06837,D,5
CLT-06838,B,1
CLT-06839,B,1
CLT-06840,D,1
CLT-06841,E,4
CLT-06842,B,3
CLT-06843,A,3
CLT-06844,C,5
CLT-06845,B,5
CLT-06846,B,2
CLT-06847,C,4
CLT-06848,D,5
CLT-06849,A,2
CLT-06850,E,5
CLT-06851,D,1
CLT-06852,E,1
CLT-06853,C,2
CLT-06854,A,2
CLT-06855,B,3
CLT-06856,C,4
CLT-06857,E,1
CLT-06858,E,4
CLT-06859,A,1
CLT-06860,A,5
CLT-06861,A,2
CLT-06862,A,2
CLT-06863,E,3
CLT-06864,B,2
CLT-06865,B,2
CLT-06866,C,1
CLT-06867,A,5
CLT-06868,D,4
CLT-06869,B,2
CLT-06870,E,1
CLT-06871,C,1
CLT-06872,D,5
CLT-06873,A,2
CLT-06874,C,4
CLT-06875,D,2
CLT-06876,A,5
CLT-06877,D,1
CLT-06878,D,3
CLT-06879,E,1
CLT-06880,C,1
CLT-06881,E,3
CLT-06882,D,3
CLT-06883,C,4
CLT-06884,E,1
CLT-06885,C,4
CLT-06886,D,1
CLT-06887,E,4
CLT-06888,B,4
CLT-06889,D,5
CLT-06890,B,3
CLT-06891,C,4
CLT-06892,E,3
CLT-06893,D,1
CLT-06894,B,4
CLT-06895,D,1
CLT-06896,E,2
CLT-06897,A,2
CLT-06898,C,3
CLT-06899,B,3
CLT-06900,E,3
CLT-06901,B,2
CLT-06902,A,1
CLT-06903,A,2
CLT-06904,B,3
CLT-06905,C,2
CLT-06906,A,2
CLT-06907,A,5
CLT-06908,C,3
CLT-06909,A,3
CLT-06910,A,1
CLT-06911,D,4
CLT-06912,A,2
CLT-06913,D,1
CLT-06914,D,3
CLT-06915,E,1
CLT-06916,D,4
CLT-06917,C,1
CLT-06918,C,5
CLT-06919,D,3
CLT-06920,B,5
CLT-06921,B,3
CLT-06922,D,2
CLT-06923,D,2
CLT-06924,D,3
CLT-06925,D,5
CLT-06926,E,1
CLT-06927,C,3
CLT-06928,A,1
CLT-06929,C,2
CLT-06930,A,5
CLT-06931,D,5
CLT-06932,A,3
CLT-06933,B,1
CLT-06934,C,3
CLT-06935,B,2
CLT-06936,A,3
CLT-06937,A,3
CLT-06938,B,5
CLT-06939,B,4
CLT-06940,A,2
CLT-06941,D,3
CLT-06942,B,4
CLT-06943,C,2
CLT-06944,E,3
CLT-06945,A,1
CLT-06946,D,5
CLT-06947,E,5
CLT-06948,E,4
CLT-06949,A,3
CLT-06950,A,5
CLT-06951,C,4
CLT-06952,C,4
CLT-06953,C,3
CLT-06954,A,5
CLT-06955,A,5
CLT-06956,C,5
CLT-06957,D,1
CLT-06958,A,4
CLT-06959,D,1
CLT-06960,C,3
CLT-06961,D,2
CLT-06962,D,1
CLT-06963,C,3
CLT-06964,D,2
CLT-06965,D,1
CLT-06966,D,5
CLT-06967,D,1
CLT-06968,E,5
CLT-06969,B,4
CLT-06970,C,5
CLT-06971,C,3
CLT-06972,C,4
CLT-06973,C,4
CLT-06974,E,2
CLT-06975,E,2
CLT-06976,B,2
CLT-06977,B,1
CLT-06978,E,5
CLT-06979,A,1
CLT-06980,B,2
CLT-06981,C,3
CLT-06982,D,2
CLT-06983,B,4
CLT-06984,C,2
CLT-06985,D,5
CLT-06986,A,3
CLT-06987,C,3
CLT-06988,A,3
CLT-06989,B,1
CLT-06990,E,5
CLT-06991,D,4
CLT-06992,D,4
CLT-06993,A,3
CLT-06994,A,1
CLT-06995,E,4
CLT-06996,B,4
CLT-06997,C,2
CLT-06998,C,5
CLT-06999,E,2
CLT-07000,E,2
CLT-07001,E,5
CLT-07002,C,5
CLT-07003,A,3
CLT-07004,E,3
CLT-07005,E,3
CLT-07006,E,5
CLT-07007,A,3
CLT-07008,A,4
CLT-07009,D,2
CLT-07010,E,5
CLT-07011,A,4
CLT-07012,C,5
CLT-07013,E,2
CLT-07014,C,4
CLT-07015,D,3
CLT-07016,E,2
CLT-07017,E,4
CLT-07018,A,1
CLT-07019,D,3
CLT-07020,C,5
CLT-07021,C,2
CLT-07022,D,4
CLT-07023,A,3
CLT-07024,C,4
CLT-07025,E,3
CLT-07026,C,4
CLT-07027,C,5
CLT-07028,C,4
CLT-07029,A,5
CLT-07030,B,1
CLT-07031,B,1
CLT-07032,A,4
CLT-07033,D,5
CLT-07034,E,2
CLT-07035,C,5
CLT-07036,B,3
CLT-07037,B,4
CLT-07038,C,2
CLT-07039,E,2
CLT-07040,A,3
CLT-07041,B,5
CLT-07042,D,2
CLT-07043,B,4
CLT-07044,E,2
CLT-07045,B,1
CLT-07046,C,3
CLT-07047,C,1
CLT-07048,B,2
CLT-07049,C,1
CLT-07050,A,3
CLT-07051,B,3
CLT-07052,E,1
CLT-07053,B,4
CLT-07054,E,5
CLT-07055,A,2
CLT-07056,B,2
CLT-07057,D,4
CLT-07058,B,3
CLT-07059,A,2
CLT-07060,B,5
CLT-07061,D,5
CLT-07062,C,3
CLT-07063,C,5
CLT-07064,B,3
CLT-07065,B,1
CLT-07066,A,2
CLT-07067,D,4
CLT-07068,A,2
CLT-07069,C,4
CLT-07070,A,3
CLT-07071,E,2
CLT-07072,D,1
CLT-07073,B,4
CLT-07074,C,2
CLT-07075,C,3
CLT-07076,A,1
CLT-07077,B,2
CLT-07078,C,2
CLT-07079,C,5
CLT-07080,A,5
CLT-07081,C,2
CLT-07082,E,2
CLT-07083,C,4
CLT-07084,E,3
CLT-07085,B,3
CLT-07086,B,2
CLT-07087,E,3
CLT-07088,E,2
CLT-07089,C,1
CLT-07090,D,2
CLT-07091,C,2
CLT-07092,B,4
CLT-07093,E,3
CLT-07094,B,3
CLT-07095,B,3
CLT-07096,D,1
CLT-07097,E,1
CLT-07098,E,1
CLT-07099,D,5
CLT-07100,E,1
CLT-07101,B,1
CLT-07102,C,5
CLT-07103,A,5
CLT-07104,C,1
CLT-07105,B,4
CLT-07106,B,1
CLT-07107,E,2
CLT-07108,C,4
CLT-07109,D,4
CLT-07110,A,3
CLT-07111,A,1
CLT-07112,A,4
CLT-07113,A,1
CLT-07114,D,4
CLT-07115,C,3
CLT-07116,C,2
CLT-07117,C,1
CLT-07118,C,1
CLT-07119,C,3
CLT-07120,B,1
CLT-07121,E,4
CLT-07122,E,1
CLT-07123,C,1
CLT-07124,C,4
CLT-07125,A,4
CLT-07126,E,4
CLT-07127,A,3
CLT-07128,C,1
CLT-07129,E,2
CLT-07130,A,5
CLT-07131,B,2
CLT-07132,E,4
CLT-07133,A,1
CLT-07134,B,3
CLT-07135,E,2
CLT-07136,E,4
CLT-07137,B,4
CLT-07138,E,5
CLT-07139,B,2
CLT-07140,C,2
CLT-07141,D,4
CLT-07142,A,5
CLT-07143,A,3
CLT-07144,A,4
CLT-07145,E,3
CLT-07146,A,4
CLT-07147,D,5
CLT-07148,D,3
CLT-07149,E,5
CLT-07150,A,1
CLT-07151,E,5
CLT-07152,A,1
CLT-07153,B,5
CLT-07154,C,1
CLT-07155,A,5
CLT-07156,E,1
CLT-07157,E,5
CLT-07158,B,3
CLT-07159,B,1
CLT-07160,D,5
CLT-07161,D,3
CLT-07162,D,4
CLT-07163,C,4
CLT-07164,C,1
CLT-07165,E,1
CLT-07166,D,3
CLT-07167,C,4
CLT-07168,A,1
CLT-07169,E,2
CLT-07170,D,5
CLT-07171,D,5
CLT-07172,B,3
CLT-07173,E,1
CLT-07174,A,3
CLT-07175,B,2
CLT-07176,D,1
CLT-07177,B,5
CLT-07178,C,4
CLT-07179,E,2
CLT-07180,E,5
CLT-07181,E,1
CLT-07182,E,1
CLT-07183,A,2
CLT-07184,A,4
CLT-07185,D,1
CLT-07186,E,3
CLT-07187,A,5
CLT-07188,B,4
CLT-07189,D,3
CLT-07190,D,4
CLT-07191,A,4
CLT-07192,B,5
CLT-07193,D,4
CLT-07194,A,3
CLT-07195,D,2
CLT-07196,C,4
CLT-07197,B,5
CLT-07198,B,1
CLT-07199,B,4
CLT-07200,D,4
CLT-07201,A,1
CLT-07202,B,4
CLT-07203,B,3
CLT-07204,B,2
CLT-07205,A,2
CLT-07206,C,2
CLT-07207,A,2
CLT-07208,C,5
CLT-07209,A,4
CLT-07210,C,5
CLT-07211,E,5
CLT-07212,D,1
CLT-07213,D,3
CLT-07214,C,1
CLT-07215,A,5
CLT-07216,E,4
CLT-07217,D,2
CLT-07218,C,3
CLT-07219,B,5
CLT-07220,A,4
CLT-07221,D,2
CLT-07222,B,3
CLT-07223,E,1
CLT-07224,B,5
CLT-07225,A,4
CLT-07226,A,2
CLT-07227,B,3
CLT-07228,E,4
CLT-07229,A,1
CLT-07230,A,1
CLT-07231,D,2
CLT-07232,B,4
CLT-07233,C,3
CLT-07234,D,1
CLT-07235,D,5
CLT-07236,B,4
CLT-07237,C,3
CLT-07238,D,5
CLT-07239,B,3
CLT-07240,D,2
CLT-07241,B,4
CLT-07242,C,4
CLT-07243,C,4
CLT-07244,C,2
CLT-07245,B,2
CLT-07246,D,2
CLT-07247,B,4
CLT-07248,D,3
CLT-07249,E,2
CLT-07250,A,1
CLT-07251,D,2
CLT-07252,A,5
CLT-07253,B,1
CLT-07254,A,3
CLT-07255,D,4
CLT-07256,D,4
CLT-07257,A,4
CLT-07258,E,1
CLT-07259,B,4
CLT-07260,E,1
CLT-07261,D,2
CLT-07262,C,4
CLT-07263,E,5
CLT-07264,E,3
CLT-07265,E,1
CLT-07266,B,1
CLT-07267,C,4
CLT-07268,A,1
CLT-07269,C,1
CLT-07270,B,5
CLT-07271,A,2
CLT-07272,A,3
CLT-07273,A,5
CLT-07274,C,1
CLT-07275,A,3
CLT-07276,B,1
CLT-07277,D,1
CLT-07278,D,1
CLT-07279,C,5
CLT-07280,B,2
CLT-07281,C,3
CLT-07282,D,4
CLT-07283,C,4
CLT-07284,C,2
CLT-07285,A,3
CLT-07286,A,5
CLT-07287,B,2
CLT-07288,D,1
CLT-07289,A,4
CLT-07290,C,1
CLT-07291,D,3
CLT-07292,B,1
CLT-07293,A,5
CLT-07294,D,4
CLT-07295,A,4
CLT-07296,B,2
CLT-07297,D,3
CLT-07298,D,3
CLT-07299,D,3
CLT-07300,B,1
CLT-07301,C,5
CLT-07302,C,5
CLT-07303,B,5
CLT-07304,C,5
CLT-07305,E,3
CLT-07306,E,5
CLT-07307,A,5
CLT-07308,C,2
CLT-07309,D,5
CLT-07310,C,1
CLT-07311,B,1
CLT-07312,D,4
CLT-07313,E,3
CLT-07314,C,5
CLT-07315,E,2
CLT-07316,E,4
CLT-07317,B,4
CLT-07318,D,5
CLT-07319,D,4
CLT-07320,C,4
CLT-07321,A,5
CLT-07322,E,3
CLT-07323,B,3
CLT-07324,C,2
CLT-07325,C,3
CLT-07326,D,1
CLT-07327,E,4
CLT-07328,A,5
CLT-07329,D,3
CLT-07330,E,1
CLT-07331,E,1
CLT-07332,B,5
CLT-07333,B,1
CLT-07334,B,4
CLT-07335,A,4
CLT-07336,E,2
CLT-07337,C,3
CLT-07338,E,2
CLT-07339,E,1
CLT-07340,A,4
CLT-07341,C,3
CLT-07342,D,4
CLT-07343,E,2
CLT-07344,B,1
CLT-07345,A,2
CLT-07346,D,5
CLT-07347,C,1
CLT-07348,A,3
CLT-07349,D,5
CLT-07350,A,1
CLT-07351,B,4
CLT-07352,A,5
CLT-07353,A,4
CLT-07354,E,1
CLT-07355,E,4
CLT-07356,B,1
CLT-07357,B,3
CLT-07358,A,3
CLT-07359,C,5
CLT-07360,D,3
CLT-07361,D,3
CLT-07362,A,3
CLT-07363,C,3
CLT-07364,B,4
CLT-07365,B,5
CLT-07366,D,5
CLT-07367,D,1
CLT-07368,B,3
CLT-07369,B,2
CLT-07370,C,1
CLT-07371,C,5
CLT-07372,C,1
CLT-07373,E,1
CLT-07374,C,2
CLT-07375,B,4
CLT-07376,A,5
CLT-07377,B,3
CLT-07378,D,4
CLT-07379,E,3
CLT-07380,A,5
CLT-07381,E,1
CLT-07382,B,5
CLT-07383,E,4
CLT-07384,D,1
CLT-07385,A,3
CLT-07386,D,2
CLT-07387,B,5
CLT-07388,B,3
CLT-07389,D,1
CLT-07390,B,1
CLT-07391,E,3
CLT-07392,B,4
CLT-07393,B,4
CLT-07394,D,1
CLT-07395,D,5
CLT-07396,A,1
CLT-07397,E,1
CLT-07398,C,4
CLT-07399,E,1
CLT-07400,C,1
CLT-07401,D,3
CLT-07402,C,4
CLT-07403,D,1
CLT-07404,B,5
CLT-07405,B,2
CLT-07406,D,2
CLT-07407,A,5
CLT-07408,D,1
CLT-07409,B,5
CLT-07410,E,4
CLT-07411,C,1
CLT-07412,C,1
CLT-07413,D,1
CLT-07414,C,5
CLT-07415,D,5
CLT-07416,E,1
CLT-07417,A,5
CLT-07418,C,3
CLT-07419,A,1
CLT-07420,E,4
CLT-07421,B,5
CLT-07422,B,3
CLT-07423,C,5
CLT-07424,E,4
CLT-07425,A,5
CLT-07426,A,3
CLT-07427,A,1
CLT-07428,B,1
CLT-07429,B,3
CLT-07430,D,4
CLT-07431,C,3
CLT-07432,E,1
CLT-07433,E,4
CLT-07434,C,2
CLT-07435,B,1
CLT-07436,E,5
CLT-07437,C,3
CLT-07438,C,4
CLT-07439,E,1
CLT-07440,D,5
CLT-07441,C,2
CLT-07442,D,2
CLT-07443,C,2
CLT-07444,D,4
CLT-07445,E,3
CLT-07446,B,1
CLT-07447,D,2
CLT-07448,C,1
CLT-07449,A,5
CLT-07450,C,5
CLT-07451,A,5
CLT-07452,B,1
CLT-07453,C,1
CLT-07454,C,3
CLT-07455,A,2
CLT-07456,A,2
CLT-07457,B,3
CLT-07458,B,2
CLT-07459,E,3
CLT-07460,B,1
CLT-07461,D,1
CLT-07462,D,4
CLT-07463,D,2
CLT-07464,D,3
CLT-07465,D,1
CLT-07466,D,1
CLT-07467,D,2
CLT-07468,A,2
CLT-07469,E,3
CLT-07470,A,5
CLT-07471,D,1
CLT-07472,E,5
CLT-07473,D,2
CLT-07474,D,1
CLT-07475,D,4
CLT-07476,C,2
CLT-07477,A,3
CLT-07478,D,2
CLT-07479,C,1
CLT-07480,D,4
CLT-07481,A,1
CLT-07482,A,5
CLT-07483,E,1
CLT-07484,B,3
CLT-07485,D,3
CLT-07486,E,3
CLT-07487,D,1
CLT-07488,B,4
CLT-07489,C,3
CLT-07490,E,2
CLT-07491,A,1
CLT-07492,D,4
CLT-07493,D,5
CLT-07494,D,3
CLT-07495,A,1
CLT-07496,B,2
CLT-07497,C,3
CLT-07498,C,2
CLT-07499,C,2
CLT-07500,B,1
CLT-07501,A,5
CLT-07502,C,1
CLT-07503,E,4
CLT-07504,D,5
CLT-07505,E,5
CLT-07506,E,1
CLT-07507,C,3
CLT-07508,C,1
CLT-07509,D,3
CLT-07510,E,2
CLT-07511,C,4
CLT-07512,A,1
CLT-07513,E,1
CLT-07514,B,5
CLT-07515,E,1
CLT-07516,B,3
CLT-07517,D,3
CLT-07518,B,2
CLT-07519,D,2
CLT-07520,C,3
CLT-07521,B,3
CLT-07522,C,1
CLT-07523,D,4
CLT-07524,A,2
CLT-07525,D,5
CLT-07526,C,4
CLT-07527,A,4
CLT-07528,A,5
CLT-07529,A,3
CLT-07530,D,2
CLT-07531,E,2
CLT-07532,A,1
CLT-07533,B,4
CLT-07534,A,2
CLT-07535,E,1
CLT-07536,E,4
CLT-07537,E,3
CLT-07538,D,1
CLT-07539,E,1
CLT-07540,D,4
CLT-07541,B,5
CLT-07542,C,3
CLT-07543,B,1
CLT-07544,A,3
CLT-07545,E,3
CLT-07546,C,4
CLT-07547,C,3
CLT-07548,B,5
CLT-07549,B,5
CLT-07550,E,4
CLT-07551,E,1
CLT-07552,A,4
CLT-07553,D,5
CLT-07554,E,4
CLT-07555,B,1
CLT-07556,E,2
CLT-07557,E,4
CLT-07558,D,1
CLT-07559,A,5
CLT-07560,E,1
CLT-07561,B,5
CLT-07562,E,4
CLT-07563,D,5
CLT-07564,B,4
CLT-07565,B,4
CLT-07566,C,5
CLT-07567,C,3
CLT-07568,C,3
CLT-07569,B,1
CLT-07570,D,4
CLT-07571,B,2
CLT-07572,C,1
CLT-07573,E,1
CLT-07574,A,3
CLT-07575,B,3
CLT-07576,B,5
CLT-07577,E,5
CLT-07578,D,1
CLT-07579,A,2
CLT-07580,B,4
CLT-07581,C,2
CLT-07582,B,4
CLT-07583,A,4
CLT-07584,B,4
CLT-07585,D,2
CLT-07586,E,4
CLT-07587,C,1
CLT-07588,B,4
CLT-07589,D,3
CLT-07590,B,2
CLT-07591,E,4
CLT-07592,C,4
CLT-07593,D,3
CLT-07594,D,5
CLT-07595,E,2
CLT-07596,A,3
CLT-07597,B,2
CLT-07598,D,1
CLT-07599,E,2
CLT-07600,A,2
CLT-07601,D,3
CLT-07602,D,1
CLT-07603,C,1
CLT-07604,C,5
CLT-07605,E,2
CLT-07606,B,3
CLT-07607,B,3
CLT-07608,A,4
CLT-07609,C,4
CLT-07610,D,5
CLT-07611,A,4
CLT-07612,D,5
CLT-07613,E,4
CLT-07614,E,4
CLT-07615,D,2
CLT-07616,B,4
CLT-07617,B,5
CLT-07618,B,4
